"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.277260482E1,-8.140286058E-2,1.077390760E-1,9.792584419E0,9.793515392E0
7.277460455E1,-7.900865376E-2,1.029506698E-1,9.806949615E0,9.807808214E0
7.277660428E1,-7.182604820E-2,1.053448766E-1,9.799766541E0,9.800595940E0
7.277860408E1,-7.661445439E-2,1.125274822E-1,9.804554939E0,9.805499975E0
7.278060452E1,-8.140286058E-2,1.125274822E-1,9.828496933E0,9.829478156E0
7.278260425E1,-7.182604820E-2,1.005564705E-1,9.842862129E0,9.843637817E0
7.278460398E1,-7.900865376E-2,8.379705995E-2,9.842862129E0,9.843535910E0
7.278660372E1,-7.900865376E-2,9.097966552E-2,9.840468407E0,9.841206132E0
7.278860345E1,-7.422025502E-2,1.125274822E-1,9.852438927E0,9.853361045E0
7.279060318E1,-7.900865376E-2,1.149216816E-1,9.859622002E0,9.860608266E0
7.279260291E1,-8.379705995E-2,1.197100878E-1,9.854833603E0,9.855916893E0
7.279460271E1,-7.182604820E-2,1.077390760E-1,9.862015724E0,9.862865752E0
7.279660248E1,-7.661445439E-2,1.077390760E-1,9.854833603E0,9.855720310E0
7.279860225E1,-8.379705995E-2,1.029506698E-1,9.850045204E0,9.850939616E0
7.280060201E1,-8.619125932E-2,1.029506698E-1,9.833285332E0,9.834201960E0
7.280260178E1,-9.097966552E-2,1.053448766E-1,9.830891609E0,9.831876966E0
7.280460154E1,-8.858546615E-2,1.125274822E-1,9.826103210E0,9.827146795E0
7.280660131E1,-8.379705995E-2,1.101332754E-1,9.814131737E0,9.815107388E0
7.280860114E1,-7.422025502E-2,1.149216816E-1,9.814131737E0,9.815085195E0
7.281060098E1,-9.337386489E-2,1.125274822E-1,9.804554939E0,9.805645245E0
7.281260084E1,-9.576806426E-2,1.149216816E-1,9.799766541E0,9.800908262E0
7.281460071E1,-8.379705995E-2,1.197100878E-1,9.773430824E0,9.774523136E0
7.281660057E1,-7.900865376E-2,1.077390760E-1,9.780612946E0,9.781525426E0
7.281860044E1,-8.858546615E-2,1.053448766E-1,9.780612946E0,9.781581392E0
7.282060031E1,-8.858546615E-2,1.053448766E-1,9.790189743E0,9.791157242E0
7.282260017E1,-8.858546615E-2,1.029506698E-1,9.804554939E0,9.805495591E0
7.282460010E1,-7.422025502E-2,1.101332754E-1,9.818920135E0,9.819818258E0
7.282660004E1,-6.703764945E-2,1.053448766E-1,9.823708534E0,9.824502072E0
7.282859997E1,-7.422025502E-2,1.053448766E-1,9.823708534E0,9.824553708E0
7.283059990E1,-7.422025502E-2,1.077390760E-1,9.823708534E0,9.824579671E0
7.283259984E1,-7.182604820E-2,9.816227108E-2,9.799766541E0,9.800521367E0
7.283459977E1,-6.943184882E-2,9.576806426E-2,9.794978142E0,9.795692375E0
7.283659970E1,-6.464344263E-2,1.005564705E-1,9.792584419E0,9.793314045E0
7.283859964E1,-7.661445439E-2,1.053448766E-1,9.778219223E0,9.779086792E0
7.284059894E1,-8.140286058E-2,9.097966552E-2,9.766247749E0,9.767010742E0
7.284259890E1,-7.661445439E-2,1.125274822E-1,9.761459351E0,9.762408558E0
7.284459887E1,-7.900865376E-2,1.173158810E-1,9.766247749E0,9.767271906E0
7.284659883E1,-9.097966552E-2,1.053448766E-1,9.763854027E0,9.764846148E0
7.284859880E1,-9.576806426E-2,1.053448766E-1,9.766247749E0,9.767285404E0
7.285059877E1,-9.576806426E-2,9.816227108E-2,9.780612946E0,9.781574359E0
7.285259873E1,-9.097966552E-2,1.005564705E-1,9.780612946E0,9.781552969E0
7.285459870E1,-8.619125932E-2,1.029506698E-1,9.783007622E0,9.783928960E0
7.285659870E1,-8.140286058E-2,1.005564705E-1,9.790189743E0,9.791044543E0
7.285859866E1,-8.858546615E-2,9.576806426E-2,9.787796021E0,9.788665376E0
7.286059863E1,-8.858546615E-2,9.097966552E-2,9.799766541E0,9.800589214E0
7.286259860E1,-8.619125932E-2,9.337386489E-2,9.809343338E0,9.810166377E0
7.286459856E1,-8.140286058E-2,1.005564705E-1,9.818920135E0,9.819772434E0
7.286659853E1,-9.816227108E-2,1.029506698E-1,9.811738014E0,9.812769106E0
7.286859849E1,-7.900865376E-2,1.005564705E-1,9.806949615E0,9.807783375E0
7.287059846E1,-8.140286058E-2,9.576806426E-2,9.802161217E0,9.802967024E0
7.287259839E1,-9.097966552E-2,1.005564705E-1,9.797372818E0,9.798311234E0
7.287459829E1,-8.619125932E-2,1.005564705E-1,9.785401344E0,9.786297564E0
7.287659819E1,-8.140286058E-2,1.029506698E-1,9.780612946E0,9.781493488E0
7.287859809E1,-7.661445439E-2,1.077390760E-1,9.766247749E0,9.767142498E0
7.288059799E1,-7.661445439E-2,1.053448766E-1,9.763854027E0,9.764722872E0
7.288259789E1,-9.337386489E-2,8.858546615E-2,9.763854027E0,9.764702326E0
7.288459779E1,-9.337386489E-2,9.097966552E-2,9.768642426E0,9.769512312E0
7.288659769E1,-9.097966552E-2,9.097966552E-2,9.768642426E0,9.769489722E0
7.288859759E1,-8.619125932E-2,9.816227108E-2,9.771036148E0,9.771909341E0
7.289059749E1,-8.140286058E-2,1.077390760E-1,9.771036148E0,9.771969174E0
7.289259739E1,-5.746084079E-2,1.029506698E-1,9.778219223E0,9.778929991E0
7.289459729E1,-5.985504389E-2,1.149216816E-1,9.794978142E0,9.795835157E0
7.289659719E1,-6.703764945E-2,1.077390760E-1,9.797372818E0,9.798194522E0
7.289859709E1,-7.422025502E-2,1.029506698E-1,9.787796021E0,9.788618821E0
7.290059699E1,-7.661445439E-2,1.053448766E-1,9.794978142E0,9.795844227E0
7.290259693E1,-7.900865376E-2,1.053448766E-1,9.797372818E0,9.798257705E0
7.290459686E1,-7.422025502E-2,9.816227108E-2,9.785401344E0,9.786175144E0
7.290659672E1,-7.661445439E-2,9.816227108E-2,9.790189743E0,9.790981606E0
7.290859659E1,-7.182604820E-2,1.077390760E-1,9.775824547E0,9.776682068E0
7.291059646E1,-7.422025502E-2,9.816227108E-2,9.766247749E0,9.767023066E0
7.291259632E1,-8.140286058E-2,9.816227108E-2,9.766247749E0,9.767080288E0
7.291459619E1,-8.140286058E-2,1.101332754E-1,9.751882553E0,9.752844154E0
7.291659606E1,-8.379705995E-2,1.173158810E-1,9.739912033E0,9.740978974E0
7.291859596E1,-7.900865376E-2,1.029506698E-1,9.747094154E0,9.747958025E0
7.292059579E1,-9.576806426E-2,9.576806426E-2,9.744700432E0,9.745641567E0
7.292259562E1,-8.619125932E-2,1.029506698E-1,9.742305756E0,9.743230943E0
7.292459545E1,-7.422025502E-2,1.077390760E-1,9.742305756E0,9.743184171E0
7.292659529E1,-7.900865376E-2,1.077390760E-1,9.754277229E0,9.755192174E0
7.292859512E1,-7.422025502E-2,1.077390760E-1,9.756670952E0,9.757548074E0
7.293059495E1,-7.182604820E-2,9.816227108E-2,9.768642426E0,9.769399657E0
7.293259479E1,-6.943184882E-2,9.576806426E-2,9.785401344E0,9.786116276E0
7.293459465E1,-7.900865376E-2,1.101332754E-1,9.787796021E0,9.788734476E0
7.293659445E1,-8.619125932E-2,1.053448766E-1,9.785401344E0,9.786347937E0
7.293859425E1,-7.900865376E-2,1.173158810E-1,9.785401344E0,9.786423496E0
7.294059405E1,-7.422025502E-2,1.173158810E-1,9.771036148E0,9.772022261E0
7.294259385E1,-8.140286058E-2,9.816227108E-2,9.771036148E0,9.771868279E0
7.294459365E1,-7.422025502E-2,8.619125932E-2,9.773430824E0,9.774092677E0
7.294659345E1,-8.140286058E-2,9.337386489E-2,9.761459351E0,9.762245324E0
7.294859325E1,-9.097966552E-2,9.816227108E-2,9.751882553E0,9.752800955E0
7.295059305E1,-7.422025502E-2,1.149216816E-1,9.744700432E0,9.745660683E0
7.295259279E1,-8.858546615E-2,1.101332754E-1,9.756670952E0,9.757694645E0
7.295459252E1,-9.337386489E-2,1.125274822E-1,9.761459351E0,9.762554469E0
7.295659225E1,-9.576806426E-2,1.173158810E-1,9.756670952E0,9.757846207E0
7.295859198E1,-8.858546615E-2,1.077390760E-1,9.773430824E0,9.774426079E0
7.296059172E1,-8.140286058E-2,1.125274822E-1,9.775824547E0,9.776811056E0
7.296259145E1,-7.182604820E-2,1.149216816E-1,9.787796021E0,9.788734183E0
7.296459118E1,-6.464344263E-2,1.125274822E-1,9.783007622E0,9.783868322E0
7.296659098E1,-7.422025502E-2,1.221042871E-1,9.794978142E0,9.796020360E0
7.296859072E1,-6.943184882E-2,1.221042871E-1,9.797372818E0,9.798379681E0
7.297059045E1,-6.943184882E-2,1.221042871E-1,9.802161217E0,9.803167588E0
7.297259018E1,-8.140286058E-2,1.292868853E-1,9.799766541E0,9.800957391E0
7.297458992E1,-7.900865376E-2,1.316810995E-1,9.804554939E0,9.805757484E0
7.297658965E1,-8.140286058E-2,1.268926859E-1,9.809343338E0,9.810501766E0
7.297858938E1,-6.703764945E-2,1.244984865E-1,9.816526413E0,9.817544741E0
7.298058918E1,-6.943184882E-2,1.173158810E-1,9.809343338E0,9.810290542E0
7.298258898E1,-8.140286058E-2,1.221042871E-1,9.794978142E0,9.796077413E0
7.298458871E1,-8.619125932E-2,1.125274822E-1,9.794978142E0,9.796003683E0
7.298658845E1,-8.619125932E-2,1.077390760E-1,9.787796021E0,9.788768440E0
7.298858818E1,-8.140286058E-2,8.619125932E-2,9.785401344E0,9.786119498E0
7.299058791E1,-8.140286058E-2,9.337386489E-2,9.780612946E0,9.781397379E0
7.299258765E1,-8.140286058E-2,1.053448766E-1,9.783007622E0,9.783913435E0
7.299458738E1,-7.900865376E-2,1.005564705E-1,9.785401344E0,9.786236940E0
7.299658718E1,-7.900865376E-2,1.029506698E-1,9.785401344E0,9.786261834E0
7.299858691E1,-7.661445439E-2,1.244984865E-1,9.787796021E0,9.788887607E0
7.300058664E1,-6.703764945E-2,1.125274822E-1,9.794978142E0,9.795853882E0
7.300258638E1,-7.422025502E-2,1.053448766E-1,9.804554939E0,9.805401764E0
7.300458611E1,-6.464344263E-2,1.077390760E-1,9.811738014E0,9.812542451E0
7.300658584E1,-6.464344263E-2,1.077390760E-1,9.809343338E0,9.810147971E0
7.300858558E1,-6.224924326E-2,1.101332754E-1,9.804554939E0,9.805371072E0
7.301058531E1,-6.943184882E-2,9.816227108E-2,9.816526413E0,9.817262726E0
7.301258511E1,-7.661445439E-2,9.337386489E-2,9.814131737E0,9.814874946E0
7.301458484E1,-8.379705995E-2,1.005564705E-1,9.811738014E0,9.812611090E0
7.301658458E1,-8.619125932E-2,9.816227108E-2,9.809343338E0,9.810213121E0
7.301858431E1,-8.858546615E-2,9.576806426E-2,9.797372818E0,9.798241324E0
7.302058404E1,-7.900865376E-2,9.576806426E-2,9.783007622E0,9.783795379E0
7.302258378E1,-7.900865376E-2,1.005564705E-1,9.778219223E0,9.779055432E0
7.302458351E1,-8.619125932E-2,8.858546615E-2,9.773430824E0,9.774212316E0
7.302658324E1,-8.140286058E-2,9.337386489E-2,9.763854027E0,9.764639807E0
7.302858304E1,-8.140286058E-2,9.576806426E-2,9.759065628E0,9.759874993E0
7.303058277E1,-8.619125932E-2,9.816227108E-2,9.763854027E0,9.764727862E0
7.303258251E1,-8.379705995E-2,1.005564705E-1,9.766247749E0,9.767124892E0
7.303458224E1,-6.703764945E-2,9.576806426E-2,9.759065628E0,9.759765750E0
7.303658197E1,-7.422025502E-2,9.576806426E-2,9.766247749E0,9.766999297E0
7.303858171E1,-8.140286058E-2,1.077390760E-1,9.773430824E0,9.774363622E0
7.304058144E1,-8.379705995E-2,1.101332754E-1,9.783007622E0,9.783986376E0
7.304258117E1,-7.900865376E-2,1.029506698E-1,9.787796021E0,9.788656299E0
7.304458097E1,-6.703764945E-2,9.816227108E-2,9.802161217E0,9.802881943E0
7.304658070E1,-6.943184882E-2,1.005564705E-1,9.806949615E0,9.807710902E0
7.304858044E1,-7.182604820E-2,1.077390760E-1,9.802161217E0,9.803016434E0
7.305058017E1,-9.097966552E-2,1.029506698E-1,9.785401344E0,9.786365802E0
7.305257990E1,-9.097966552E-2,9.097966552E-2,9.780612946E0,9.781459206E0
7.305457964E1,-8.619125932E-2,8.379705995E-2,9.775824547E0,9.776563632E0
7.305657937E1,-8.379705995E-2,1.029506698E-1,9.761459351E0,9.762361878E0
7.305857917E1,-7.900865376E-2,1.005564705E-1,9.766247749E0,9.767084983E0
7.306057897E1,-8.858546615E-2,1.053448766E-1,9.766247749E0,9.767217620E0
7.306257870E1,-7.900865376E-2,9.337386489E-2,9.751882553E0,9.752649608E0
7.306457844E1,-6.943184882E-2,8.379705995E-2,9.749488831E0,9.750096163E0
7.306657817E1,-8.140286058E-2,9.337386489E-2,9.761459351E0,9.762245324E0
7.306857780E1,-8.140286058E-2,9.816227108E-2,9.780612946E0,9.781444262E0
7.307057754E1,-8.379705995E-2,9.576806426E-2,9.778219223E0,9.779047226E0
7.307257727E1,-7.182604820E-2,1.029506698E-1,9.787796021E0,9.788600960E0
7.307457707E1,-7.661445439E-2,1.077390760E-1,9.794978142E0,9.795870267E0
7.307657687E1,-8.140286058E-2,1.077390760E-1,9.799766541E0,9.800696832E0
7.307857660E1,-7.422025502E-2,1.053448766E-1,9.821314812E0,9.822160191E0
7.308057633E1,-7.182604820E-2,1.149216816E-1,9.828496933E0,9.829431211E0
7.308257607E1,-8.379705995E-2,1.221042871E-1,9.814131737E0,9.815249011E0
7.308457580E1,-8.858546615E-2,1.077390760E-1,9.816526413E0,9.817517299E0
7.308657553E1,-8.140286058E-2,8.858546615E-2,9.821314812E0,9.822051641E0
7.308857527E1,-7.182604820E-2,1.077390760E-1,9.818920135E0,9.819773893E0
7.309057507E1,-6.943184882E-2,1.077390760E-1,9.809343338E0,9.810180692E0
7.309257480E1,-8.619125932E-2,1.005564705E-1,9.790189743E0,9.791085524E0
7.309457453E1,-8.619125932E-2,1.053448766E-1,9.780612946E0,9.781560002E0
7.309657426E1,-9.097966552E-2,1.077390760E-1,9.775824547E0,9.776841544E0
7.309857400E1,-8.379705995E-2,1.029506698E-1,9.780612946E0,9.781513706E0
7.310057373E1,-8.858546615E-2,9.816227108E-2,9.780612946E0,9.781506674E0
7.310257346E1,-8.858546615E-2,1.173158810E-1,9.787796021E0,9.788899904E0
7.310457320E1,-9.576806426E-2,1.053448766E-1,9.797372818E0,9.798407177E0
7.310657300E1,-1.029506698E-1,1.029506698E-1,9.802161217E0,9.803242433E0
7.310857273E1,-9.337386489E-2,1.149216816E-1,9.809343338E0,9.810460866E0
7.311057246E1,-9.097966552E-2,9.097966552E-2,9.811738014E0,9.812581590E0
7.311257220E1,-7.182604820E-2,8.140286058E-2,9.816526413E0,9.817126679E0
7.311457193E1,-7.422025502E-2,1.029506698E-1,9.818920135E0,9.819740328E0
7.311657166E1,-7.182604820E-2,1.053448766E-1,9.826103210E0,9.826930387E0
7.311857140E1,-7.182604820E-2,1.125274822E-1,9.826103210E0,9.827010009E0
7.312057113E1,-8.619125932E-2,1.125274822E-1,9.833285332E0,9.834306879E0
7.312257093E1,-8.140286058E-2,1.173158810E-1,9.828496933E0,9.829534140E0
7.312457066E1,-7.661445439E-2,1.101332754E-1,9.806949615E0,9.807867244E0
7.312657039E1,-8.140286058E-2,1.221042871E-1,9.799766541E0,9.800865275E0
7.312857023E1,-9.337386489E-2,1.029506698E-1,9.783007622E0,9.783994872E0
7.313056996E1,-8.140286058E-2,1.005564705E-1,9.771036148E0,9.771892623E0
7.313256969E1,-7.182604820E-2,8.858546615E-2,9.763854027E0,9.764520051E0
7.313456943E1,-6.703764945E-2,9.576806426E-2,9.771036148E0,9.771735413E0
7.313656916E1,-7.422025502E-2,8.140286058E-2,9.773430824E0,9.774051624E0
7.313856896E1,-7.900865376E-2,9.337386489E-2,9.778219223E0,9.778984212E0
7.314056869E1,-8.140286058E-2,9.816227108E-2,9.794978142E0,9.795808239E0
7.314256843E1,-7.900865376E-2,1.077390760E-1,9.792584419E0,9.793495785E0
7.314456816E1,-7.661445439E-2,9.816227108E-2,9.806949615E0,9.807740125E0
7.314656789E1,-6.943184882E-2,8.379705995E-2,9.809343338E0,9.809946965E0
7.314856762E1,-6.943184882E-2,8.858546615E-2,9.811738014E0,9.812383555E0
7.315056736E1,-7.422025502E-2,9.097966552E-2,9.828496933E0,9.829198233E0
7.315256716E1,-6.703764945E-2,8.379705995E-2,9.833285332E0,9.833870876E0
7.315456696E1,-8.858546615E-2,9.816227108E-2,9.823708534E0,9.824598342E0
7.315656669E1,-6.943184882E-2,9.097966552E-2,9.826103210E0,9.826769682E0
7.315856642E1,-7.661445439E-2,9.337386489E-2,9.814131737E0,9.814874946E0
7.316056616E1,-8.619125932E-2,1.005564705E-1,9.806949615E0,9.807843866E0
7.316256589E1,-6.943184882E-2,1.053448766E-1,9.811738014E0,9.812549169E0
7.316456562E1,-7.422025502E-2,1.053448766E-1,9.797372818E0,9.798220263E0
7.316656536E1,-7.900865376E-2,1.029506698E-1,9.792584419E0,9.793444277E0
7.316856516E1,-8.379705995E-2,1.053448766E-1,9.794978142E0,9.795903036E0
7.317056489E1,-9.816227108E-2,1.005564705E-1,9.792584419E0,9.793592653E0
7.317256462E1,-9.097966552E-2,1.053448766E-1,9.792584419E0,9.793573630E0
7.317456435E1,-9.337386489E-2,1.053448766E-1,9.802161217E0,9.803171973E0
7.317656409E1,-7.900865376E-2,1.005564705E-1,9.823708534E0,9.824540872E0
7.317856382E1,-6.464344263E-2,1.005564705E-1,9.833285332E0,9.834011938E0
7.318056355E1,-6.464344263E-2,9.576806426E-2,9.833285332E0,9.833964140E0
7.318256329E1,-6.703764945E-2,1.101332754E-1,9.845256805E0,9.846101002E0
7.318456309E1,-6.703764945E-2,1.221042871E-1,9.847650528E0,9.848635663E0
7.318656282E1,-7.661445439E-2,1.077390760E-1,9.850045204E0,9.850932342E0
7.318856255E1,-7.422025502E-2,9.816227108E-2,9.842862129E0,9.843631412E0
7.319056228E1,-6.464344263E-2,9.576806426E-2,9.845256805E0,9.845934789E0
7.319256202E1,-5.027823523E-2,1.077390760E-1,9.852438927E0,9.853156267E0
7.319456175E1,-5.506663769E-2,9.816227108E-2,9.845256805E0,9.845900148E0
7.319656148E1,-7.182604820E-2,1.029506698E-1,9.833285332E0,9.834086548E0
7.319856122E1,-7.661445439E-2,1.029506698E-1,9.818920135E0,9.819758716E0
7.320056098E1,-8.379705995E-2,1.101332754E-1,9.816526413E0,9.817501826E0
7.320256072E1,-8.140286058E-2,1.149216816E-1,9.821314812E0,9.822324473E0
7.320456045E1,-8.379705995E-2,1.053448766E-1,9.818920135E0,9.819842775E0
7.320656018E1,-8.140286058E-2,9.576806426E-2,9.821314812E0,9.822119047E0
7.320855992E1,-7.661445439E-2,9.816227108E-2,9.814131737E0,9.814921668E0
7.321055965E1,-7.661445439E-2,9.337386489E-2,9.818920135E0,9.819662982E0
7.321255938E1,-8.140286058E-2,9.576806426E-2,9.830891609E0,9.831695061E0
7.321455911E1,-7.900865376E-2,1.101332754E-1,9.833285332E0,9.834219446E0
7.321655891E1,-7.900865376E-2,1.005564705E-1,9.835680008E0,9.836511332E0
7.321855865E1,-8.619125932E-2,1.101332754E-1,9.847650528E0,9.848643520E0
7.322055838E1,-8.858546615E-2,1.053448766E-1,9.850045204E0,9.851006824E0
7.322255811E1,-7.900865376E-2,1.029506698E-1,9.852438927E0,9.853293562E0
7.322455785E1,-6.464344263E-2,1.197100878E-1,9.845256805E0,9.846196771E0
7.322655758E1,-6.703764945E-2,1.101332754E-1,9.847650528E0,9.848494520E0
7.322855731E1,-7.422025502E-2,1.053448766E-1,9.854833603E0,9.855676107E0
7.323055711E1,-7.182604820E-2,1.005564705E-1,9.859622002E0,9.860396371E0
7.323255691E1,-7.900865376E-2,1.149216816E-1,9.852438927E0,9.853425910E0
7.323455668E1,-7.182604820E-2,1.173158810E-1,9.854833603E0,9.855793593E0
7.323655644E1,-7.182604820E-2,1.149216816E-1,9.850045204E0,9.850977439E0
7.323855621E1,-8.379705995E-2,1.077390760E-1,9.828496933E0,9.829444624E0
7.324055598E1,-8.379705995E-2,1.125274822E-1,9.814131737E0,9.815134545E0
7.324255574E1,-7.661445439E-2,1.149216816E-1,9.806949615E0,9.807922182E0
7.324455551E1,-8.379705995E-2,1.149216816E-1,9.811738014E0,9.812768814E0
7.324655534E1,-1.053448766E-1,1.077390760E-1,9.809343338E0,9.810500598E0
7.324855511E1,-1.029506698E-1,1.005564705E-1,9.802161217E0,9.803217582E0
7.325055487E1,-8.619125932E-2,1.053448766E-1,9.814131737E0,9.815075559E0
7.325255464E1,-7.422025502E-2,1.077390760E-1,9.823708534E0,9.824579671E0
7.325455441E1,-8.858546615E-2,1.029506698E-1,9.821314812E0,9.822253858E0
7.325655417E1,-6.943184882E-2,1.077390760E-1,9.835680008E0,9.836515120E0
7.325855394E1,-7.422025502E-2,1.173158810E-1,9.840468407E0,9.841447562E0
7.326055374E1,-7.182604820E-2,1.221042871E-1,9.850045204E0,9.851063849E0
7.326255357E1,-7.182604820E-2,1.149216816E-1,9.854833603E0,9.855765385E0
7.326455334E1,-5.985504389E-2,1.221042871E-1,9.862015724E0,9.862953220E0
7.326655310E1,-5.746084079E-2,1.197100878E-1,9.862015724E0,9.862909631E0
7.326855287E1,-7.422025502E-2,1.244984865E-1,9.859622002E0,9.860687326E0
7.327055263E1,-7.900865376E-2,1.149216816E-1,9.852438927E0,9.853425910E0
7.327255240E1,-8.140286058E-2,1.149216816E-1,9.826103210E0,9.827112380E0
7.327455217E1,-7.900865376E-2,1.173158810E-1,9.826103210E0,9.827121129E0
7.327655193E1,-8.858546615E-2,1.244984865E-1,9.818920135E0,9.820108955E0
7.327855176E1,-9.576806426E-2,1.244984865E-1,9.823708534E0,9.824964161E0
7.328055153E1,-8.619125932E-2,1.149216816E-1,9.811738014E0,9.812789552E0
7.328255130E1,-7.422025502E-2,1.053448766E-1,9.804554939E0,9.805401764E0
7.328455106E1,-7.422025502E-2,9.576806426E-2,9.797372818E0,9.798121978E0
7.328655083E1,-8.858546615E-2,9.337386489E-2,9.794978142E0,9.795823746E0
7.328855060E1,-8.619125932E-2,1.173158810E-1,9.778219223E0,9.779302793E0
7.329055036E1,-7.422025502E-2,1.244984865E-1,9.775824547E0,9.776899002E0
7.329255013E1,-7.661445439E-2,1.197100878E-1,9.785401344E0,9.786433454E0
7.329454993E1,-7.661445439E-2,1.221042871E-1,9.790189743E0,9.791250913E0
7.329654966E1,-7.900865376E-2,1.077390760E-1,9.799766541E0,9.800677238E0
7.329854939E1,-8.379705995E-2,1.005564705E-1,9.809343338E0,9.810216627E0
7.330054913E1,-8.379705995E-2,1.077390760E-1,9.809343338E0,9.810292879E0
7.330254886E1,-8.858546615E-2,1.101332754E-1,9.830891609E0,9.831907575E0
7.330454859E1,-8.619125932E-2,1.053448766E-1,9.828496933E0,9.829439376E0
7.330654833E1,-7.661445439E-2,1.101332754E-1,9.799766541E0,9.800684841E0
7.330854812E1,-7.900865376E-2,8.858546615E-2,9.816526413E0,9.817244041E0
7.331054793E1,-7.661445439E-2,9.576806426E-2,9.802161217E0,9.802928431E0
7.331254766E1,-9.097966552E-2,1.029506698E-1,9.768642426E0,9.769608538E0
7.331454739E1,-9.576806426E-2,9.816227108E-2,9.759065628E0,9.760029164E0
7.331654712E1,-9.337386489E-2,9.337386489E-2,9.756670952E0,9.757564523E0
7.331854686E1,-7.900865376E-2,1.101332754E-1,9.747094154E0,9.748036528E0
7.332054659E1,-7.422025502E-2,1.197100878E-1,9.749488831E0,9.750506223E0
7.332254632E1,-8.858546615E-2,1.101332754E-1,9.759065628E0,9.760089070E0
7.332454612E1,-8.858546615E-2,1.221042871E-1,9.778219223E0,9.779382803E0
7.332654592E1,-9.337386489E-2,1.197100878E-1,9.790189743E0,9.791366829E0
7.332854566E1,-9.097966552E-2,1.077390760E-1,9.806949615E0,9.807963385E0
7.333054539E1,-9.576806426E-2,1.053448766E-1,9.816526413E0,9.817558754E0
7.333254512E1,-9.097966552E-2,9.816227108E-2,9.818920135E0,9.819832267E0
7.333454486E1,-8.619125932E-2,9.337386489E-2,9.835680008E0,9.836500843E0
7.333654459E1,-8.858546615E-2,9.097966552E-2,9.838073730E0,9.838893200E0
7.333854432E1,-7.422025502E-2,1.101332754E-1,9.828496933E0,9.829394180E0
7.334054412E1,-6.943184882E-2,9.576806426E-2,9.835680008E0,9.836391286E0
7.334254385E1,-6.943184882E-2,9.576806426E-2,9.838073730E0,9.838784835E0
7.334454359E1,-7.422025502E-2,9.337386489E-2,9.833285332E0,9.834008732E0
7.334654332E1,-8.140286058E-2,9.097966552E-2,9.823708534E0,9.824467064E0
7.334854305E1,-7.900865376E-2,1.101332754E-1,9.809343338E0,9.810279732E0
7.335054279E1,-7.182604820E-2,1.053448766E-1,9.792584419E0,9.793414427E0
7.335254252E1,-6.943184882E-2,1.029506698E-1,9.787796021E0,9.788583685E0
7.335454225E1,-7.422025502E-2,9.816227108E-2,9.787796021E0,9.788569631E0
7.335654205E1,-8.379705995E-2,1.077390760E-1,9.792584419E0,9.793535585E0
7.335854178E1,-7.661445439E-2,1.029506698E-1,9.804554939E0,9.805394748E0
7.336054152E1,-8.619125932E-2,9.816227108E-2,9.811738014E0,9.812607585E0
7.336254125E1,-8.379705995E-2,9.576806426E-2,9.809343338E0,9.810168714E0
7.336454098E1,-8.619125932E-2,1.101332754E-1,9.838073730E0,9.839067689E0
7.336654072E1,-9.097966552E-2,1.101332754E-1,9.854833603E0,9.855868910E0
7.336854045E1,-9.576806426E-2,1.053448766E-1,9.859622002E0,9.860649831E0
7.337054018E1,-8.140286058E-2,1.077390760E-1,9.862015724E0,9.862940144E0
7.337253998E1,-8.619125932E-2,1.005564705E-1,9.862015724E0,9.862904982E0
7.337453972E1,-7.661445439E-2,1.053448766E-1,9.845256805E0,9.846118468E0
7.337653945E1,-8.858546615E-2,1.053448766E-1,9.840468407E0,9.841430963E0
7.337853918E1,-9.337386489E-2,9.576806426E-2,9.828496933E0,9.829407010E0
7.338053892E1,-9.097966552E-2,1.029506698E-1,9.818920135E0,9.819881301E0
7.338253865E1,-9.097966552E-2,1.101332754E-1,9.802161217E0,9.803202087E0
7.338453838E1,-8.858546615E-2,1.101332754E-1,9.802161217E0,9.803180160E0
7.338653811E1,-8.858546615E-2,1.077390760E-1,9.804554939E0,9.805547035E0
7.338853791E1,-8.140286058E-2,1.173158810E-1,9.799766541E0,9.800806788E0
7.339053765E1,-9.576806426E-2,1.244984865E-1,9.785401344E0,9.786661886E0
7.339253738E1,-8.619125932E-2,1.173158810E-1,9.799766541E0,9.800847729E0
7.339453711E1,-7.900865376E-2,1.101332754E-1,9.797372818E0,9.798310356E0
7.339653685E1,-7.900865376E-2,1.101332754E-1,9.809343338E0,9.810279732E0
7.339853658E1,-7.661445439E-2,1.101332754E-1,9.809343338E0,9.810260743E0
7.340053631E1,-7.900865376E-2,1.149216816E-1,9.818920135E0,9.819910488E0
7.340253611E1,-7.661445439E-2,1.173158810E-1,9.845256805E0,9.846253823E0
7.340453591E1,-7.661445439E-2,1.053448766E-1,9.850045204E0,9.850906448E0
7.340653564E1,-7.900865376E-2,1.077390760E-1,9.852438927E0,9.853344756E0
7.340853538E1,-8.140286058E-2,1.125274822E-1,9.830891609E0,9.831872593E0
7.341053511E1,-8.140286058E-2,1.221042871E-1,9.816526413E0,9.817623271E0
7.341253484E1,-8.140286058E-2,1.029506698E-1,9.797372818E0,9.798251854E0
7.341453458E1,-7.900865376E-2,9.576806426E-2,9.785401344E0,9.786188909E0
7.341653431E1,-7.661445439E-2,1.101332754E-1,9.780612946E0,9.781533045E0
7.341853411E1,-8.379705995E-2,1.077390760E-1,9.778219223E0,9.779171786E0
