"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.992265110E1,-2.394201607E-2,9.097966552E-2,9.804554939E0,9.805006276E0
1.992465087E1,-2.394201607E-2,9.097966552E-2,9.802161217E0,9.802612664E0
1.992665064E1,-3.591302410E-2,1.005564705E-1,9.814131737E0,9.814712583E0
1.992865040E1,-3.830722719E-2,1.125274822E-1,9.814131737E0,9.814851584E0
1.993065010E1,-4.309562966E-2,1.077390760E-1,9.809343338E0,9.810029646E0
1.993264987E1,-4.548983276E-2,1.053448766E-1,9.797372818E0,9.798044754E0
1.993464964E1,-4.309562966E-2,1.053448766E-1,9.811738014E0,9.812398159E0
1.993664940E1,-4.070143029E-2,9.337386489E-2,9.823708534E0,9.824236594E0
1.993864917E1,-5.027823523E-2,9.337386489E-2,9.814131737E0,9.814704699E0
1.994064893E1,-4.070143029E-2,9.097966552E-2,9.809343338E0,9.809849674E0
1.994264870E1,-4.788403213E-2,1.005564705E-1,9.802161217E0,9.802793939E0
1.994464846E1,-4.309562966E-2,1.005564705E-1,9.806949615E0,9.807559819E0
1.994664830E1,-5.267243832E-2,9.576806426E-2,9.811738014E0,9.812346751E0
1.994864806E1,-5.506663769E-2,9.576806426E-2,9.809343338E0,9.809965371E0
1.995064783E1,-5.746084079E-2,8.619125932E-2,9.804554939E0,9.805102153E0
1.995264760E1,-5.506663769E-2,9.576806426E-2,9.811738014E0,9.812359895E0
1.995464736E1,-4.070143029E-2,9.576806426E-2,9.806949615E0,9.807501664E0
1.995664713E1,-4.548983276E-2,9.337386489E-2,9.809343338E0,9.809893207E0
1.995864689E1,-4.788403213E-2,9.337386489E-2,9.802161217E0,9.802722891E0
1.996064669E1,-4.309562966E-2,9.576806426E-2,9.816526413E0,9.817088141E0
1.996264649E1,-4.070143029E-2,1.077390760E-1,9.811738014E0,9.812413932E0
1.996464623E1,-4.548983276E-2,9.576806426E-2,9.818920135E0,9.819492526E0
1.996664596E1,-4.070143029E-2,8.858546615E-2,9.809343338E0,9.809827762E0
1.996864569E1,-3.830722719E-2,9.337386489E-2,9.799766541E0,9.800286239E0
1.997064499E1,-2.873042040E-2,9.576806426E-2,9.806949615E0,9.807459290E0
1.997264473E1,-2.873042040E-2,9.576806426E-2,9.814131737E0,9.814641038E0
1.997464406E1,-4.070143029E-2,1.125274822E-1,9.809343338E0,9.810073178E0
1.997664343E1,-4.070143029E-2,1.077390760E-1,9.809343338E0,9.810019421E0
1.997864316E1,-5.027823523E-2,9.816227108E-2,9.809343338E0,9.809963326E0
1.998064289E1,-3.351882473E-2,1.101332754E-1,9.811738014E0,9.812413348E0
1.998264262E1,-2.873042040E-2,1.053448766E-1,9.804554939E0,9.805162953E0
1.998464236E1,-2.873042040E-2,8.619125932E-2,9.809343338E0,9.809764069E0
1.998664209E1,-2.633621916E-2,1.053448766E-1,9.811738014E0,9.812338865E0
1.998864182E1,-3.351882473E-2,1.005564705E-1,9.811738014E0,9.812310532E0
1.999064169E1,-3.112462163E-2,1.029506698E-1,9.816526413E0,9.817115584E0
1.999264149E1,-3.351882473E-2,1.029506698E-1,9.821314812E0,9.821911575E0
1.999464122E1,-3.591302410E-2,8.858546615E-2,9.818920135E0,9.819385406E0
1.999664096E1,-4.070143029E-2,7.182604820E-2,9.818920135E0,9.819267193E0
1.999864069E1,-3.351882473E-2,1.029506698E-1,9.806949615E0,9.807547253E0
2.000064042E1,-3.591302410E-2,1.053448766E-1,9.802161217E0,9.802793062E0
2.000264015E1,-3.830722719E-2,9.816227108E-2,9.811738014E0,9.812303814E0
2.000463989E1,-4.070143029E-2,9.576806426E-2,9.821314812E0,9.821866053E0
2.000663962E1,-4.309562966E-2,9.816227108E-2,9.821314812E0,9.821899903E0
2.000863942E1,-5.267243832E-2,9.576806426E-2,9.809343338E0,9.809952224E0
2.001063915E1,-5.267243832E-2,9.816227108E-2,9.806949615E0,9.807582321E0
2.001263889E1,-5.267243832E-2,9.097966552E-2,9.814131737E0,9.814694770E0
2.001463862E1,-4.548983276E-2,8.619125932E-2,9.811738014E0,9.812222028E0
2.001663835E1,-3.591302410E-2,1.029506698E-1,9.804554939E0,9.805161199E0
2.001863809E1,-3.351882473E-2,9.337386489E-2,9.804554939E0,9.805056846E0
2.002063782E1,-3.591302410E-2,7.900865376E-2,9.794978142E0,9.795362623E0
2.002263755E1,-5.267243832E-2,8.858546615E-2,9.804554939E0,9.805096600E0
2.002463735E1,-5.506663769E-2,1.005564705E-1,9.804554939E0,9.805225214E0
2.002663708E1,-3.591302410E-2,1.005564705E-1,9.806949615E0,9.807530888E0
2.002863682E1,-3.351882473E-2,1.005564705E-1,9.799766541E0,9.800339758E0
2.003063702E1,-3.591302410E-2,9.816227108E-2,9.799766541E0,9.800323965E0
2.003263675E1,-3.112462163E-2,8.858546615E-2,9.806949615E0,9.807399089E0
2.003463688E1,-3.830722719E-2,9.337386489E-2,9.806949615E0,9.807468934E0
2.003663705E1,-5.985504389E-2,9.097966552E-2,9.814131737E0,9.814735945E0
2.003863685E1,-5.027823523E-2,9.816227108E-2,9.823708534E0,9.824327616E0
2.004063665E1,-5.506663769E-2,1.029506698E-1,9.814131737E0,9.814826179E0
2.004263638E1,-5.027823523E-2,1.053448766E-1,9.818920135E0,9.819613947E0
2.004463612E1,-4.070143029E-2,1.101332754E-1,9.821314812E0,9.822016625E0
2.004663585E1,-3.112462163E-2,1.029506698E-1,9.821314812E0,9.821903696E0
2.004863558E1,-3.591302410E-2,1.005564705E-1,9.814131737E0,9.814712583E0
2.005063531E1,-3.830722719E-2,9.337386489E-2,9.811738014E0,9.812257079E0
2.005263505E1,-3.351882473E-2,9.337386489E-2,9.823708534E0,9.824209462E0
2.005463485E1,-3.830722719E-2,9.816227108E-2,9.818920135E0,9.819485521E0
2.005663465E1,-4.788403213E-2,9.337386489E-2,9.814131737E0,9.814692726E0
2.005863461E1,-3.351882473E-2,9.337386489E-2,9.802161217E0,9.802663246E0
2.006063435E1,-2.873042040E-2,1.005564705E-1,9.804554939E0,9.805112676E0
2.006263408E1,-4.548983276E-2,9.816227108E-2,9.806949615E0,9.807546376E0
2.006463381E1,-3.112462163E-2,9.816227108E-2,9.809343338E0,9.809883857E0
2.006663355E1,-3.351882473E-2,9.337386489E-2,9.802161217E0,9.802663246E0
2.006863328E1,-4.548983276E-2,9.337386489E-2,9.799766541E0,9.800316947E0
2.007063308E1,-3.112462163E-2,1.101332754E-1,9.797372818E0,9.798041244E0
2.007263281E1,-2.394201607E-2,1.101332754E-1,9.809343338E0,9.809990789E0
2.007463254E1,-4.070143029E-2,8.858546615E-2,9.809343338E0,9.809827762E0
2.007663228E1,-3.830722719E-2,9.097966552E-2,9.814131737E0,9.814628189E0
2.007863201E1,-2.873042040E-2,1.005564705E-1,9.818920135E0,9.819477057E0
2.008063174E1,-2.873042040E-2,1.125274822E-1,9.823708534E0,9.824395006E0
2.008263148E1,-2.873042040E-2,1.173158810E-1,9.821314812E0,9.822057477E0
2.008463121E1,-5.027823523E-2,1.029506698E-1,9.814131737E0,9.814800481E0
2.008663101E1,-4.788403213E-2,9.576806426E-2,9.806949615E0,9.807534102E0
2.008863074E1,-4.309562966E-2,1.125274822E-1,9.809343338E0,9.810083404E0
2.009063044E1,-4.070143029E-2,1.149216816E-1,9.802161217E0,9.802919367E0
2.009263018E1,-3.830722719E-2,1.125274822E-1,9.794978142E0,9.795699397E0
2.009462991E1,-4.070143029E-2,9.816227108E-2,9.799766541E0,9.800342682E0
2.009662964E1,-4.309562966E-2,9.097966552E-2,9.811738014E0,9.812254450E0
2.009862937E1,-4.309562966E-2,8.858546615E-2,9.809343338E0,9.809837988E0
2.010062911E1,-3.351882473E-2,8.858546615E-2,9.806949615E0,9.807406979E0
2.010262891E1,-2.873042040E-2,8.379705995E-2,9.814131737E0,9.814531529E0
2.010462864E1,-1.436521020E-2,8.858546615E-2,9.816526413E0,9.816936618E0
2.010662837E1,-1.915361360E-2,9.337386489E-2,9.809343338E0,9.809806433E0
2.010862811E1,-4.309562966E-2,1.005564705E-1,9.804554939E0,9.805165292E0
2.011062784E1,-4.070143029E-2,9.816227108E-2,9.811738014E0,9.812313453E0
2.011262757E1,-4.070143029E-2,7.422025502E-2,9.814131737E0,9.814496778E0
2.011462731E1,-5.027823523E-2,8.858546615E-2,9.828496933E0,9.829024735E0
2.011662704E1,-4.309562966E-2,8.619125932E-2,9.816526413E0,9.816999388E0
2.011862660E1,-2.873042040E-2,9.337386489E-2,9.826103210E0,9.826588850E0
2.012062634E1,-3.351882473E-2,1.125274822E-1,9.821314812E0,9.822016625E0
2.012262607E1,-3.591302410E-2,1.005564705E-1,9.828496933E0,9.829076931E0
2.012462580E1,-4.070143029E-2,1.053448766E-1,9.821314812E0,9.821964100E0
2.012662554E1,-4.548983276E-2,1.053448766E-1,9.816526413E0,9.817197038E0
2.012862527E1,-2.633621916E-2,1.005564705E-1,9.806949615E0,9.807500495E0
2.013062500E1,-2.873042040E-2,1.005564705E-1,9.806949615E0,9.807507216E0
2.013262480E1,-3.591302410E-2,1.173158810E-1,9.799766541E0,9.800534527E0
2.013462460E1,-4.070143029E-2,1.268926859E-1,9.809343338E0,9.810248472E0
2.013662434E1,-4.070143029E-2,1.125274822E-1,9.806949615E0,9.807679634E0
2.013862407E1,-2.394201607E-2,8.858546615E-2,9.816526413E0,9.816955303E0
2.014062380E1,-4.309562966E-2,8.379705995E-2,9.814131737E0,9.814584093E0
2.014262353E1,-4.309562966E-2,9.097966552E-2,9.816526413E0,9.817042597E0
2.014462327E1,-3.112462163E-2,1.029506698E-1,9.823708534E0,9.824297275E0
2.014662300E1,-3.351882473E-2,1.005564705E-1,9.811738014E0,9.812310532E0
2.014862237E1,-2.633621916E-2,1.125274822E-1,9.811738014E0,9.812418606E0
2.015062210E1,-2.394201607E-2,1.077390760E-1,9.811738014E0,9.812358727E0
2.015262183E1,-4.309562966E-2,9.816227108E-2,9.814131737E0,9.814717256E0
2.015462157E1,-4.548983276E-2,9.816227108E-2,9.811738014E0,9.812334483E0
2.015662130E1,-4.309562966E-2,1.029506698E-1,9.814131737E0,9.814766315E0
2.015862103E1,-3.591302410E-2,9.816227108E-2,9.818920135E0,9.819476473E0
2.016062096E1,-3.351882473E-2,9.816227108E-2,9.816526413E0,9.817074420E0
2.016262070E1,-4.070143029E-2,9.097966552E-2,9.811738014E0,9.812244227E0
2.016462050E1,-4.548983276E-2,8.619125932E-2,9.814131737E0,9.814615632E0
2.016662023E1,-5.267243832E-2,8.619125932E-2,9.806949615E0,9.807469810E0
2.016861996E1,-4.548983276E-2,9.337386489E-2,9.818920135E0,9.819469468E0
2.017061970E1,-4.788403213E-2,9.816227108E-2,9.816526413E0,9.817133977E0
2.017261943E1,-5.027823523E-2,9.816227108E-2,9.794978142E0,9.795599039E0
2.017461916E1,-4.070143029E-2,8.140286058E-2,9.797372818E0,9.797795526E0
2.017661890E1,-4.788403213E-2,7.900865376E-2,9.806949615E0,9.807384769E0
2.017861863E1,-4.309562966E-2,8.619125932E-2,9.806949615E0,9.807423052E0
2.018061843E1,-4.070143029E-2,8.140286058E-2,9.814131737E0,9.814553723E0
2.018261816E1,-3.351882473E-2,7.182604820E-2,9.823708534E0,9.824028291E0
2.018461789E1,-3.112462163E-2,8.140286058E-2,9.821314812E0,9.821701472E0
2.018661763E1,-3.112462163E-2,8.619125932E-2,9.816526413E0,9.816954135E0
2.018861736E1,-4.309562966E-2,8.379705995E-2,9.809343338E0,9.809795915E0
2.019061839E1,-5.267243832E-2,8.379705995E-2,9.811738014E0,9.812237216E0
2.019261813E1,-5.027823523E-2,9.097966552E-2,9.811738014E0,9.812288625E0
2.019461786E1,-4.309562966E-2,9.576806426E-2,9.814131737E0,9.814693602E0
2.019661766E1,-4.548983276E-2,1.077390760E-1,9.809343338E0,9.810040456E0
2.019861739E1,-3.591302410E-2,1.053448766E-1,9.799766541E0,9.800398540E0
2.020061712E1,-3.830722719E-2,1.077390760E-1,9.799766541E0,9.800433633E0
2.020261686E1,-4.548983276E-2,1.053448766E-1,9.804554939E0,9.805226383E0
2.020461659E1,-5.267243832E-2,9.816227108E-2,9.804554939E0,9.805187799E0
2.020661632E1,-3.351882473E-2,8.619125932E-2,9.804554939E0,9.804991076E0
2.020861649E1,-4.548983276E-2,8.858546615E-2,9.802161217E0,9.802667047E0
2.021061629E1,-5.267243832E-2,9.576806426E-2,9.804554939E0,9.805164122E0
2.021261609E1,-5.267243832E-2,9.576806426E-2,9.806949615E0,9.807558650E0
2.021461582E1,-3.591302410E-2,9.337386489E-2,9.811738014E0,9.812248024E0
2.021661556E1,-4.070143029E-2,9.816227108E-2,9.804554939E0,9.805130799E0
2.021861529E1,-5.267243832E-2,1.005564705E-1,9.814131737E0,9.814788217E0
2.022061482E1,-5.267243832E-2,1.053448766E-1,9.806949615E0,9.807656840E0
2.022261456E1,-5.985504389E-2,1.029506698E-1,9.804554939E0,9.805278121E0
2.022461429E1,-4.548983276E-2,1.053448766E-1,9.804554939E0,9.805226383E0
2.022661409E1,-5.267243832E-2,1.077390760E-1,9.799766541E0,9.800500311E0
2.022861382E1,-3.830722719E-2,9.576806426E-2,9.806949615E0,9.807492020E0
2.023061355E1,-3.112462163E-2,9.097966552E-2,9.818920135E0,9.819390952E0
2.023261329E1,-3.591302410E-2,9.337386489E-2,9.823708534E0,9.824217923E0
2.023461302E1,-4.309562966E-2,9.816227108E-2,9.830891609E0,9.831476130E0
2.023661275E1,-5.027823523E-2,1.029506698E-1,9.818920135E0,9.819588554E0
2.023861249E1,-5.506663769E-2,9.576806426E-2,9.809343338E0,9.809965371E0
2.024061222E1,-3.591302410E-2,9.337386489E-2,9.804554939E0,9.805065323E0
2.024261202E1,-2.633621916E-2,9.337386489E-2,9.821314812E0,9.821793976E0
2.024461175E1,-2.154781483E-2,8.858546615E-2,9.818920135E0,9.819343375E0
2.024661149E1,-3.591302410E-2,9.097966552E-2,9.816526413E0,9.817013694E0
2.024861122E1,-3.830722719E-2,9.097966552E-2,9.809343338E0,9.809840033E0
2.025060878E1,-4.548983276E-2,9.576806426E-2,9.806949615E0,9.807522705E0
2.025260852E1,-3.830722719E-2,1.005564705E-1,9.816526413E0,9.817116168E0
2.025460825E1,-3.591302410E-2,9.816227108E-2,9.821314812E0,9.821871014E0
2.025660798E1,-3.591302410E-2,1.005564705E-1,9.816526413E0,9.817107118E0
2.025860778E1,-2.633621916E-2,1.029506698E-1,9.802161217E0,9.802737218E0
2.026060752E1,-2.873042040E-2,1.101332754E-1,9.804554939E0,9.805215568E0
2.026260682E1,-5.985504389E-2,1.005564705E-1,9.809343338E0,9.810041333E0
2.026460655E1,-5.506663769E-2,1.029506698E-1,9.814131737E0,9.814826179E0
2.026660628E1,-3.351882473E-2,1.005564705E-1,9.821314812E0,9.821886771E0
2.026860602E1,-2.394201607E-2,9.337386489E-2,9.806949615E0,9.807423345E0
2.027060575E1,-2.394201607E-2,9.337386489E-2,9.806949615E0,9.807423345E0
2.027260548E1,-3.830722719E-2,9.816227108E-2,9.802161217E0,9.802727569E0
2.027460528E1,-3.351882473E-2,1.149216816E-1,9.799766541E0,9.800497679E0
2.027660501E1,-2.394201607E-2,1.125274822E-1,9.804554939E0,9.805229891E0
2.027860475E1,-2.633621916E-2,9.576806426E-2,9.806949615E0,9.807452568E0
2.028060448E1,-3.112462163E-2,8.858546615E-2,9.811738014E0,9.812187268E0
2.028260421E1,-4.788403213E-2,9.097966552E-2,9.811738014E0,9.812276649E0
2.028460395E1,-3.830722719E-2,9.576806426E-2,9.806949615E0,9.807492020E0
2.028660368E1,-3.830722719E-2,1.053448766E-1,9.804554939E0,9.805195691E0
2.028860348E1,-4.788403213E-2,1.053448766E-1,9.806949615E0,9.807632292E0
2.029060328E1,-4.788403213E-2,1.077390760E-1,9.797372818E0,9.798082196E0
2.029260301E1,-3.591302410E-2,1.125274822E-1,9.797372818E0,9.798084829E0
2.029460275E1,-4.548983276E-2,9.576806426E-2,9.823708534E0,9.824280646E0
2.029660248E1,-5.027823523E-2,9.576806426E-2,9.828496933E0,9.829092094E0
2.029860221E1,-3.351882473E-2,1.029506698E-1,9.790189743E0,9.790788403E0
2.030060194E1,-2.873042040E-2,1.053448766E-1,9.794978142E0,9.795586750E0
2.030260168E1,-3.112462163E-2,1.053448766E-1,9.799766541E0,9.800382163E0
2.030460148E1,-3.830722719E-2,8.140286058E-2,9.806949615E0,9.807362267E0
2.030660128E1,-4.070143029E-2,7.182604820E-2,9.804554939E0,9.804902506E0
2.030860104E1,-2.394201607E-2,1.029506698E-1,9.802161217E0,9.802731078E0
2.031060168E1,-3.830722719E-2,9.576806426E-2,9.806949615E0,9.807492020E0
2.031260144E1,-4.788403213E-2,9.097966552E-2,9.804554939E0,9.805093969E0
2.031460121E1,-4.070143029E-2,8.619125932E-2,9.811738014E0,9.812200997E0
2.031660097E1,-4.309562966E-2,9.337386489E-2,9.802161217E0,9.802700670E0
2.031860074E1,-3.591302410E-2,9.576806426E-2,9.823708534E0,9.824240970E0
2.032060057E1,-3.112462163E-2,1.005564705E-1,9.823708534E0,9.824272477E0
2.032260077E1,-3.112462163E-2,1.005564705E-1,9.821314812E0,9.821878892E0
2.032460054E1,-3.112462163E-2,8.379705995E-2,9.811738014E0,9.812145206E0
2.032660031E1,-3.591302410E-2,8.858546615E-2,9.806949615E0,9.807415454E0
2.032860007E1,-3.351882473E-2,9.097966552E-2,9.794978142E0,9.795458009E0
2.033059984E1,-3.591302410E-2,9.097966552E-2,9.794978142E0,9.795466494E0
2.033259960E1,-4.548983276E-2,9.337386489E-2,9.799766541E0,9.800316947E0
2.033459937E1,-2.873042040E-2,1.053448766E-1,9.811738014E0,9.812345583E0
2.033659920E1,-3.830722719E-2,1.005564705E-1,9.809343338E0,9.809933525E0
2.033859897E1,-4.548983276E-2,1.077390760E-1,9.823708534E0,9.824404633E0
2.034059873E1,-4.309562966E-2,9.576806426E-2,9.821314812E0,9.821876266E0
2.034259850E1,-4.070143029E-2,9.576806426E-2,9.818920135E0,9.819471511E0
2.034459827E1,-4.070143029E-2,9.097966552E-2,9.816526413E0,9.817032379E0
2.034659803E1,-3.591302410E-2,1.029506698E-1,9.809343338E0,9.809949302E0
2.034859780E1,-4.070143029E-2,1.005564705E-1,9.818920135E0,9.819519379E0
2.035059756E1,-4.070143029E-2,9.337386489E-2,9.811738014E0,9.812266718E0
2.035259740E1,-3.591302410E-2,9.097966552E-2,9.806949615E0,9.807437372E0
2.035459716E1,-4.309562966E-2,9.816227108E-2,9.806949615E0,9.807535563E0
2.035659693E1,-4.548983276E-2,7.661445439E-2,9.811738014E0,9.812142577E0
2.035859670E1,-3.591302410E-2,8.619125932E-2,9.799766541E0,9.800211372E0
2.036059646E1,-3.351882473E-2,8.619125932E-2,9.809343338E0,9.809779262E0
2.036259623E1,-3.591302410E-2,1.173158810E-1,9.809343338E0,9.810110575E0
2.036459599E1,-4.070143029E-2,1.149216816E-1,9.802161217E0,9.802919367E0
2.036659576E1,-4.070143029E-2,1.029506698E-1,9.811738014E0,9.812362524E0
2.036859556E1,-4.070143029E-2,1.101332754E-1,9.823708534E0,9.824410176E0
2.037059486E1,-4.309562966E-2,1.125274822E-1,9.816526413E0,9.817265937E0
2.037259459E1,-4.548983276E-2,1.149216816E-1,9.814131737E0,9.814909988E0
2.037459432E1,-4.788403213E-2,1.149216816E-1,9.814131737E0,9.814921376E0
2.037659406E1,-5.267243832E-2,1.005564705E-1,9.806949615E0,9.807606576E0
2.037859379E1,-4.788403213E-2,9.097966552E-2,9.804554939E0,9.805093969E0
2.038059352E1,-4.788403213E-2,9.576806426E-2,9.799766541E0,9.800351456E0
2.038259332E1,-5.506663769E-2,9.337386489E-2,9.802161217E0,9.802760608E0
2.038459312E1,-5.506663769E-2,9.097966552E-2,9.821314812E0,9.821890565E0
2.038659286E1,-5.027823523E-2,9.816227108E-2,9.816526413E0,9.817145947E0
2.038859259E1,-3.830722719E-2,1.149216816E-1,9.802161217E0,9.802909719E0
2.039059232E1,-3.830722719E-2,1.149216816E-1,9.802161217E0,9.802909719E0
2.039259206E1,-3.351882473E-2,9.576806426E-2,9.809343338E0,9.809868080E0
2.039459179E1,-4.309562966E-2,9.816227108E-2,9.792584419E0,9.793171227E0
2.039659152E1,-4.548983276E-2,1.029506698E-1,9.797372818E0,9.798019305E0
2.039859132E1,-4.070143029E-2,9.097966552E-2,9.804554939E0,9.805061523E0
2.040059106E1,-4.548983276E-2,1.053448766E-1,9.802161217E0,9.802832825E0
2.040259079E1,-5.027823523E-2,9.576806426E-2,9.802161217E0,9.802757976E0
2.040459052E1,-5.506663769E-2,1.005564705E-1,9.814131737E0,9.814801357E0
2.040659025E1,-5.027823523E-2,1.101332754E-1,9.826103210E0,9.826849014E0
2.040858999E1,-3.351882473E-2,1.173158810E-1,9.816526413E0,9.817284622E0
2.041058972E1,-2.394201607E-2,1.101332754E-1,9.814131737E0,9.814778872E0
2.041258945E1,-1.915361360E-2,9.097966552E-2,9.804554939E0,9.804995753E0
2.041458925E1,-3.830722719E-2,1.101332754E-1,9.809343338E0,9.810036366E0
2.041658899E1,-4.548983276E-2,1.149216816E-1,9.806949615E0,9.807728436E0
2.041858872E1,-4.788403213E-2,1.029506698E-1,9.802161217E0,9.802818791E0
2.042058845E1,-5.506663769E-2,9.576806426E-2,9.811738014E0,9.812359895E0
2.042258819E1,-5.267243832E-2,8.858546615E-2,9.818920135E0,9.819461003E0
2.042458792E1,-5.267243832E-2,8.619125932E-2,9.804554939E0,9.805075261E0
2.042658765E1,-5.027823523E-2,9.337386489E-2,9.806949615E0,9.807522997E0
2.042858738E1,-4.309562966E-2,9.337386489E-2,9.804554939E0,9.805094261E0
2.043058762E1,-3.830722719E-2,1.029506698E-1,9.804554939E0,9.805170261E0
2.043258735E1,-4.788403213E-2,1.029506698E-1,9.799766541E0,9.800424275E0
2.043458708E1,-4.788403213E-2,1.053448766E-1,9.814131737E0,9.814813914E0
2.043658682E1,-3.591302410E-2,1.125274822E-1,9.816526413E0,9.817237035E0
2.043858655E1,-4.070143029E-2,1.029506698E-1,9.814131737E0,9.814756094E0
2.044058628E1,-4.309562966E-2,1.029506698E-1,9.821314812E0,9.821948926E0
2.044258602E1,-4.548983276E-2,1.005564705E-1,9.823708534E0,9.824328491E0
2.044458575E1,-5.027823523E-2,1.005564705E-1,9.806949615E0,9.807594010E0
2.044658555E1,-4.788403213E-2,1.125274822E-1,9.804554939E0,9.805317581E0
2.044858528E1,-3.591302410E-2,1.197100878E-1,9.799766541E0,9.800563479E0
2.045058501E1,-3.591302410E-2,1.101332754E-1,9.806949615E0,9.807633754E0
2.045258475E1,-3.351882473E-2,9.337386489E-2,9.806949615E0,9.807451399E0
2.045458448E1,-3.112462163E-2,9.097966552E-2,9.799766541E0,9.800238277E0
2.045658421E1,-3.351882473E-2,8.858546615E-2,9.809343338E0,9.809800590E0
2.045858395E1,-3.830722719E-2,8.858546615E-2,9.804554939E0,9.805029953E0
2.046058381E1,-4.070143029E-2,1.005564705E-1,9.806949615E0,9.807549591E0
2.046258361E1,-3.351882473E-2,1.101332754E-1,9.806949615E0,9.807625279E0
2.046458334E1,-3.112462163E-2,1.149216816E-1,9.814131737E0,9.814853921E0
2.046658308E1,-3.830722719E-2,1.125274822E-1,9.816526413E0,9.817246085E0
2.046858281E1,-4.070143029E-2,9.337386489E-2,9.794978142E0,9.795507750E0
2.047058254E1,-3.830722719E-2,8.619125932E-2,9.790189743E0,9.790644084E0
2.047258228E1,-4.070143029E-2,7.422025502E-2,9.806949615E0,9.807314924E0
2.047458201E1,-5.267243832E-2,7.422025502E-2,9.802161217E0,9.802583718E0
2.047658181E1,-4.309562966E-2,9.816227108E-2,9.814131737E0,9.814717256E0
2.047858161E1,-4.548983276E-2,1.077390760E-1,9.816526413E0,9.817223021E0
2.048058134E1,-4.548983276E-2,1.077390760E-1,9.809343338E0,9.810040456E0
2.048258108E1,-4.070143029E-2,1.005564705E-1,9.816526413E0,9.817125803E0
2.048458081E1,-3.591302410E-2,9.337386489E-2,9.814131737E0,9.814641622E0
2.048658054E1,-4.788403213E-2,8.140286058E-2,9.799766541E0,9.800221607E0
2.048858028E1,-5.506663769E-2,1.029506698E-1,9.806949615E0,9.807644566E0
2.049058001E1,-5.506663769E-2,1.005564705E-1,9.797372818E0,9.798043584E0
2.049257981E1,-4.070143029E-2,9.816227108E-2,9.792584419E0,9.793160983E0
2.049457954E1,-3.112462163E-2,9.816227108E-2,9.794978142E0,9.795519454E0
2.049657927E1,-3.591302410E-2,1.029506698E-1,9.797372818E0,9.797979522E0
2.049857901E1,-5.267243832E-2,1.029506698E-1,9.811738014E0,9.812419482E0
2.050057874E1,-4.788403213E-2,1.029506698E-1,9.804554939E0,9.805212353E0
2.050257847E1,-4.070143029E-2,1.005564705E-1,9.790189743E0,9.790790745E0
2.050457821E1,-3.351882473E-2,6.703764945E-2,9.806949615E0,9.807236018E0
2.050657794E1,-3.112462163E-2,6.703764945E-2,9.806949615E0,9.807228128E0
2.050857774E1,-4.070143029E-2,1.029506698E-1,9.814131737E0,9.814756094E0
2.051057747E1,-3.830722719E-2,1.029506698E-1,9.818920135E0,9.819534557E0
2.051257721E1,-3.591302410E-2,9.576806426E-2,9.816526413E0,9.817059238E0
2.051457694E1,-3.112462163E-2,9.816227108E-2,9.823708534E0,9.824248263E0
2.051657667E1,-4.070143029E-2,8.858546615E-2,9.816526413E0,9.817010482E0
2.051857640E1,-5.027823523E-2,9.816227108E-2,9.804554939E0,9.805175230E0
2.052057607E1,-4.070143029E-2,9.816227108E-2,9.811738014E0,9.812313453E0
2.052257580E1,-3.351882473E-2,1.029506698E-1,9.821314812E0,9.821911575E0
2.052457560E1,-3.112462163E-2,1.053448766E-1,9.816526413E0,9.817140984E0
2.052657537E1,-3.112462163E-2,1.125274822E-1,9.821314812E0,9.822008746E0
2.052857514E1,-2.633621916E-2,1.005564705E-1,9.811738014E0,9.812288625E0
2.053057490E1,-2.873042040E-2,1.005564705E-1,9.816526413E0,9.817083470E0
2.053257467E1,-3.830722719E-2,1.053448766E-1,9.811738014E0,9.812378297E0
2.053457443E1,-4.309562966E-2,9.097966552E-2,9.814131737E0,9.814648047E0
2.053657420E1,-4.548983276E-2,9.097966552E-2,9.809343338E0,9.809870710E0
2.053857396E1,-3.830722719E-2,9.097966552E-2,9.809343338E0,9.809840033E0
2.054057380E1,-3.591302410E-2,8.858546615E-2,9.809343338E0,9.809809063E0
2.054257366E1,-3.591302410E-2,8.379705995E-2,9.809343338E0,9.809766991E0
2.054457353E1,-3.591302410E-2,9.576806426E-2,9.814131737E0,9.814664692E0
2.054657340E1,-4.070143029E-2,9.576806426E-2,9.809343338E0,9.809895252E0
2.054857326E1,-5.027823523E-2,9.337386489E-2,9.804554939E0,9.805128461E0
2.055057316E1,-5.027823523E-2,1.029506698E-1,9.809343338E0,9.810012409E0
2.055257303E1,-5.267243832E-2,1.125274822E-1,9.811738014E0,9.812524633E0
2.055457296E1,-3.351882473E-2,1.005564705E-1,9.799766541E0,9.800339758E0
2.055657289E1,-3.351882473E-2,9.576806426E-2,9.802161217E0,9.802686344E0
2.055857283E1,-4.070143029E-2,1.053448766E-1,9.806949615E0,9.807599855E0
2.056057276E1,-4.788403213E-2,1.173158810E-1,9.809343338E0,9.810161702E0
2.056257269E1,-4.309562966E-2,1.149216816E-1,9.806949615E0,9.807717624E0
2.056457263E1,-4.070143029E-2,1.149216816E-1,9.816526413E0,9.817283454E0
2.056657256E1,-3.351882473E-2,1.005564705E-1,9.811738014E0,9.812310532E0
2.056857249E1,-4.070143029E-2,1.005564705E-1,9.802161217E0,9.802761485E0
